8.362,-0.062832,8.039,-0.062832,8.131,-0.081681,7.966,0.15708,7.683,0.289027
8.429,-0.069115,8.092,-0.081681,8.186,-0.106814,8.026,0.113097,7.744,0.257611
8.545,-0.062832,8.133,-0.094248,8.237,-0.125664,8.079,0.069115,7.795,0.219911
8.654,-0.050265,8.187,-0.106814,8.282,-0.13823,8.128,0.025133,7.85,0.169646
8.69,-0.043982,8.228,-0.113097,8.314,-0.144513,8.183,-0.025133,7.903,0.113097
8.749,-0.031416,8.408,-0.100531,8.458,-0.13823,8.239,-0.075398,7.958,0.050265
8.801,-0.01885,8.462,-0.087965,8.49,-0.131947,8.292,-0.119381,8.01,-0.012566
8.874,0.,8.504,-0.075398,8.554,-0.113097,8.343,-0.15708,8.063,-0.075398
8.921,0.012566,8.573,-0.050265,8.616,-0.087965,8.394,-0.188496,8.119,-0.13823
8.969,0.025133,8.619,-0.031416,8.668,-0.062832,8.448,-0.213628,8.169,-0.188496
9.021,0.037699,8.676,-0.006283,8.725,-0.031416,8.488,-0.226195,8.228,-0.238761
9.079,0.050265,8.732,0.01885,8.769,-0.006283,8.523,-0.232478,8.275,-0.270177
9.114,0.056549,8.775,0.037699,8.824,0.025133,8.594,-0.226195,8.33,-0.29531
9.157,0.062832,8.837,0.062832,8.88,0.056549,8.651,-0.213628,8.352,-0.301593
9.225,0.069115,8.89,0.081681,8.929,0.081681,8.711,-0.188496,8.479,-0.289027
9.343,0.062832,8.932,0.094248,8.985,0.106814,8.765,-0.15708,8.544,-0.257611
9.456,0.050265,8.988,0.106814,9.037,0.125664,8.826,-0.113097,8.597,-0.219911
9.492,0.043982,9.03,0.113097,9.084,0.13823,8.879,-0.069115,8.653,-0.169646
9.553,0.031416,9.205,0.100531,9.118,0.144513,8.929,-0.025133,8.707,-0.113097
9.605,0.01885,9.261,0.087965,9.255,0.13823,8.985,0.025133,8.757,-0.056549
9.653,0.006283,9.303,0.075398,9.289,0.131947,9.034,0.069115,8.81,0.006283
9.725,-0.012566,9.357,0.056549,9.355,0.113097,9.087,0.113097,8.863,0.069115
9.774,-0.025133,9.419,0.031416,9.417,0.087965,9.138,0.150796,8.92,0.131947
9.828,-0.037699,9.476,0.006283,9.469,0.062832,9.188,0.182212,8.969,0.182212
9.858,-0.043982,9.519,-0.012566,9.516,0.037699,9.24,0.207345,9.02,0.226195
9.931,-0.056549,9.577,-0.037699,9.572,0.006283,9.298,0.226195,9.073,0.263894
9.983,-0.062832,9.624,-0.056549,9.627,-0.025133,9.342,0.232478,9.124,0.289027
0.,0.,9.676,-0.075398,9.673,-0.050265,9.386,0.226195,9.167,0.301593
0.,0.,9.74,-0.094248,9.735,-0.081681,9.45,0.213628,9.278,0.289027
0.,0.,9.767,-0.100531,9.777,-0.100531,9.513,0.188496,9.336,0.263894
0.,0.,9.801,-0.106814,9.827,-0.119381,9.567,0.15708,9.392,0.226195
0.,0.,9.859,-0.113097,9.871,-0.131947,9.62,0.119381,9.451,0.175929
0.,0.,9.934,-0.106814,9.943,-0.144513,9.675,0.075398,9.501,0.125664
0.,0.,0.,0.,0.,0.,9.726,0.031416,9.557,0.062832
0.,0.,0.,0.,0.,0.,9.782,-0.01885,9.611,0.
0.,0.,0.,0.,0.,0.,9.832,-0.062832,9.665,-0.062832
0.,0.,0.,0.,0.,0.,9.885,-0.106814,9.716,-0.119381
0.,0.,0.,0.,0.,0.,9.945,-0.150796,9.771,-0.175929
0.,0.,0.,0.,0.,0.,9.996,-0.182212,9.821,-0.219911
0.,0.,0.,0.,0.,0.,0.,0.,9.874,-0.257611
0.,0.,0.,0.,0.,0.,0.,0.,9.923,-0.282743
0.,0.,0.,0.,0.,0.,0.,0.,9.961,-0.29531
