7.144,0.194779,6.876,-0.527788,6.814,-0.760265,6.867,-0.590619,6.861,1.011593
7.194,0.232478,6.941,-0.490088,6.861,-0.785398,6.921,-0.760265,6.916,0.823097
7.252,0.263894,6.996,-0.43354,6.926,-0.772832,6.975,-0.898495,6.968,0.609469
7.288,0.27646,7.05,-0.358142,6.976,-0.735133,7.025,-0.992743,7.021,0.370708
7.318,0.282743,7.105,-0.263894,7.033,-0.659734,7.079,-1.055575,7.074,0.113097
7.407,0.270177,7.156,-0.163363,7.086,-0.559203,7.11,-1.074425,7.128,-0.150796
7.469,0.245044,7.211,-0.050265,7.14,-0.43354,7.185,-1.055575,7.182,-0.408407
7.519,0.213628,7.264,0.062832,7.194,-0.289027,7.242,-0.992743,7.234,-0.640885
7.574,0.169646,7.316,0.169646,7.247,-0.131947,7.293,-0.898495,7.288,-0.854513
7.627,0.119381,7.368,0.270177,7.301,0.031416,7.346,-0.766549,7.34,-1.024159
7.68,0.062832,7.424,0.364425,7.353,0.188496,7.401,-0.596903,7.394,-1.162389
7.731,0.006283,7.474,0.43354,7.406,0.339292,7.454,-0.408407,7.444,-1.250354
7.788,-0.056549,7.529,0.490088,7.46,0.477522,7.507,-0.201062,7.497,-1.300619
7.841,-0.113097,7.582,0.521504,7.512,0.590619,7.561,0.01885,7.51,-1.306903
7.893,-0.163363,7.603,0.527788,7.564,0.678584,7.614,0.232478,7.604,-1.26292
7.947,-0.207345,7.68,0.515221,7.618,0.741416,7.668,0.439823,7.661,-1.174956
7.996,-0.238761,7.739,0.477522,7.656,0.766549,7.72,0.622035,7.714,-1.049292
8.054,-0.263894,7.793,0.420973,7.716,0.766549,7.772,0.779115,7.766,-0.885929
8.08,-0.270177,7.85,0.339292,7.78,0.728849,7.825,0.904779,7.82,-0.684867
8.212,-0.251327,7.902,0.251327,7.831,0.666018,7.88,0.999026,7.874,-0.452389
8.264,-0.226195,7.954,0.150796,7.886,0.57177,7.932,1.049292,7.927,-0.201062
8.319,-0.188496,8.009,0.037699,7.94,0.452389,7.96,1.061858,7.981,0.056549
8.636,0.131947,8.063,-0.075398,7.993,0.314159,8.038,1.030442,8.033,0.307876
8.693,0.182212,8.116,-0.182212,8.046,0.163363,8.093,0.961327,8.086,0.546637
8.745,0.219911,8.167,-0.27646,8.099,0.006283,8.147,0.854513,8.14,0.766549
8.79,0.245044,8.221,-0.364425,8.152,-0.150796,8.2,0.716283,8.192,0.948761
8.84,0.263894,8.274,-0.43354,8.204,-0.301593,8.253,0.546637,8.247,1.099557
8.87,0.270177,8.328,-0.483805,8.258,-0.439823,8.305,0.358142,8.296,1.200088
8.935,0.263894,8.372,-0.508938,8.312,-0.559203,8.359,0.150796,8.353,1.269203
9.001,0.245044,8.392,-0.515221,8.365,-0.653451,8.413,-0.069115,8.393,1.288053
9.06,0.213628,8.485,-0.496372,8.416,-0.716283,8.466,-0.27646,8.452,1.26292
9.112,0.175929,8.538,-0.458673,8.46,-0.747699,8.52,-0.477522,8.51,1.193805
9.17,0.125664,8.595,-0.395841,8.476,-0.753982,8.572,-0.653451,8.565,1.080708
9.221,0.075398,8.647,-0.320442,8.577,-0.722566,8.624,-0.797965,8.619,0.929911
9.274,0.01885,8.702,-0.226195,8.629,-0.666018,8.678,-0.917345,8.672,0.741416
