9.099,0.213628,9.427,0.546637,8.988,-0.578053,8.881,-0.182212,9.105,1.055575
9.148,0.251327,9.445,0.55292,9.04,-0.69115,8.934,-0.402124,9.159,0.86708
9.203,0.282743,9.548,0.534071,9.094,-0.779115,8.988,-0.609469,9.213,0.647168
9.258,0.301593,9.599,0.496372,9.147,-0.835664,9.041,-0.785398,9.266,0.402124
9.358,0.29531,9.654,0.43354,9.197,-0.860796,9.095,-0.936195,9.319,0.144513
9.412,0.27646,9.706,0.358142,9.254,-0.84823,9.145,-1.043009,9.373,-0.125664
9.466,0.245044,9.76,0.263894,9.304,-0.810531,9.201,-1.12469,9.425,-0.383274
9.522,0.201062,9.814,0.15708,9.36,-0.735133,9.241,-1.156106,9.479,-0.634602
9.575,0.150796,9.865,0.050265,9.414,-0.634602,9.299,-1.156106,9.533,-0.854513
9.633,0.087965,9.921,-0.069115,9.467,-0.508938,9.359,-1.112124,9.584,-1.036726
9.687,0.025133,9.972,-0.175929,9.519,-0.364425,9.413,-1.030442,9.637,-1.187522
9.74,-0.037699,0.,0.,9.572,-0.201062,9.467,-0.911062,9.691,-1.300619
9.789,-0.094248,0.,0.,9.627,-0.025133,9.52,-0.760265,9.739,-1.363451
9.841,-0.150796,0.,0.,9.68,0.144513,9.573,-0.578053,9.795,-1.394867
9.894,-0.201062,0.,0.,9.732,0.307876,9.627,-0.370708,9.848,-1.376018
9.949,-0.245044,0.,0.,9.785,0.458673,9.68,-0.150796,9.905,-1.313186
0.,0.,0.,0.,9.84,0.596903,9.733,0.075398,9.958,-1.212655
0.,0.,0.,0.,9.892,0.703717,9.787,0.301593,0.,0.
0.,0.,0.,0.,9.944,0.785398,9.84,0.508938,0.,0.
0.,0.,0.,0.,9.995,0.835664,9.893,0.697434,0.,0.
0.,0.,0.,0.,0.,0.,9.946,0.860796,0.,0.
